	 Total Time (s)	Calls (kCalls)
INTERPOL_QUARTER_24x32	0.080363	2.992
DIST_SAD_32x8	0.0968304	490.297
INTERPOL_HALF_32x8	0.0164336	3.168
INTERPOL_QUARTER_32x8	0.0309409	3.168
DIST_SAD_32x24	0.03507	134.332
DIST_SAD_32x24sub	0.0482437	168.531
INTERPOL_HALF_32x24	0.0394234	3.168
INTERPOL_QUARTER_32x24	0.0824427	3.168
TR_iDCT_8x8_0	0.00387577	9.394
TR_iDCT_4x4_1	0.0015236	11.005
DIST_SAD_4x16	0.00862394	197.158
DIST_SAD_4x16sub	0.0220418	373.203
INTERPOL_HALF_4x16	0.012051	4.656
INTERPOL_QUARTER_4x16	0.0235116	4.656
DIST_SAD_12x16	0.0171385	197.102
DIST_SAD_12x16sub	0.0194946	178.758
INTERPOL_HALF_12x16	0.0201643	4.656
INTERPOL_QUARTER_12x16	0.0400212	4.656
DIST_SAD_16x4	0.0410836	556.939
INTERPOL_HALF_16x4	0.0092376	4.432
INTERPOL_QUARTER_16x4	0.0155765	4.432
DIST_SAD_16x12	0.016169	187.447
DIST_SAD_16x12sub	0.0185584	180.787
INTERPOL_HALF_16x12	0.0186001	4.432
INTERPOL_QUARTER_16x12	0.036397	4.432

Frame	19
Others	84.4869	121299
TR_DCT_32x32_0	0.192934	17.136
DIST_SSE_32x32	0.0564163	76.417
TR_iDCT_32x32_0	0.138163	10.349
TR_DCT_16x16_0	0.151429	91.764
DIST_SSE_16x16	0.0864944	373.285
TR_iDCT_16x16_0	0.0539726	26.736
TR_DCT_8x8_0	0.0358303	118
DIST_SSE_8x8	0.113243	1285.83
DIST_SSE_64x64	0.0180039	5.594
DIST_SAD_64x64	0.221639	162.84
DIST_SAD_64x64sub	0.853237	630.549
INTERPOL_HALF_64x64	0.217949	3.84
DIST_HAD_64x64	0.569724	75.21
INTERPOL_QUARTER_64x64	0.468415	3.84
DIST_SAD_32x64	0.217161	325.77
DIST_SAD_32x64sub	0.435087	619.409
INTERPOL_HALF_32x64	0.234712	7.68
DIST_HAD_32x64	0.545567	144
INTERPOL_QUARTER_32x64	0.507285	7.68
DIST_SAD_64x32	0.225336	325.788
DIST_SAD_64x32sub	0.419168	600.572
INTERPOL_HALF_64x32	0.227235	7.68
DIST_HAD_64x32	0.548307	144
INTERPOL_QUARTER_64x32	0.482307	7.68
DIST_HAD_64x16	0.00353686	1.8
DIST_HAD_64x48	0.0104652	1.8
DIST_HAD_16x64	0.00349219	1.73
DIST_HAD_48x64	0.0101575	1.73
TR_DCT_32x32_1	0.1667	14.418
TR_iDCT_32x32_1	0.104761	7.811
TR_DCT_16x16_1	0.131831	78.972
TR_iDCT_16x16_1	0.0424105	20.702
TR_DCT_8x8_1	0.0933786	306.158
TR_DCT_4x4_1	0.0370648	396.936
DIST_SSE_4x4	0.283607	6070.47
TR_iDCT_8x8_1	0.0181838	43.798
DIST_SAD_32x32	0.225197	651.378
DIST_SAD_32x32sub	0.765559	1978.8
INTERPOL_HALF_32x32	0.248441	15.36
DIST_HAD_32x32	0.563762	291.915
INTERPOL_QUARTER_32x32	0.522209	15.36
DIST_SAD_16x32	0.248722	1302.71
DIST_SAD_16x32sub	0.388959	1811.38
INTERPOL_HALF_16x32	0.288306	30.72
DIST_HAD_16x32	0.562186	576
INTERPOL_QUARTER_16x32	0.606418	30.72
DIST_SAD_32x16	0.241015	1302.57
DIST_SAD_32x16sub	0.381227	1818.89
INTERPOL_HALF_32x16	0.270371	30.72
DIST_HAD_32x16	0.561464	576
INTERPOL_QUARTER_32x16	0.549234	30.72
DIST_HAD_32x8	0.025987	52.41
DIST_HAD_32x24	0.0763762	52.41
DIST_HAD_8x32	0.0278178	54.42
DIST_HAD_24x32	0.0795908	54.42
TR_DCT_16x16_2	0.0757228	41.955
TR_iDCT_16x16_2	0.0253902	12.297
TR_DCT_8x8_2	0.0763231	241.092
TR_DCT_4x4_2	0.113188	1238.5
TR_iDCT_8x8_2	0.0140034	32.763
TR_iDCT_4x4_2	0.00923646	67.355
DIST_SAD_16x16	0.279906	2604.48
DIST_SAD_16x16sub	0.725693	5383.3
INTERPOL_HALF_16x16	0.325102	61.44
DIST_HAD_16x16	0.558419	1129.72
INTERPOL_QUARTER_16x16	0.640879	61.44
DIST_SAD_8x16	0.340938	5208.05
DIST_SAD_8x16sub	0.33305	4064.48
INTERPOL_HALF_8x16	0.418718	122.88
DIST_HAD_8x16	0.601185	2304
INTERPOL_QUARTER_8x16	0.82683	122.88
DIST_SAD_16x8	1.11742	9848.17
INTERPOL_HALF_16x8	0.380009	122.88
DIST_HAD_16x8	0.592654	2304
INTERPOL_QUARTER_16x8	0.711538	122.88
DIST_HAD_16x4	0.0110949	86.68
DIST_HAD_16x12	0.0283969	86.68
DIST_HAD_4x16	0.0103946	77.44
DIST_HAD_12x16	0.0258298	77.44
TR_DST_4x4_2	0.00137728	10.88
TR_iDST_4x4_2	0.000322584	1.77
TR_DCT_8x8_3	0.0533839	138.838
TR_DCT_4x4_3	0.0996479	1054.62
DIST_SAD_8x8	1.54169	21281
INTERPOL_HALF_8x8	0.518136	245.76
DIST_HAD_8x8	0.634876	4459.38
INTERPOL_QUARTER_8x8	0.939231	245.76
DIST_SAD_4x8	0.596475	10818.5
INTERPOL_HALF_4x8	0.39897	245.76
DIST_HAD_4x8	0.377177	4792.32
INTERPOL_QUARTER_4x8	0.716788	245.76
DIST_SAD_8x4	0.593404	11036.5
INTERPOL_HALF_8x4	0.355599	245.76
DIST_HAD_8x4	0.368566	4792.32
INTERPOL_QUARTER_8x4	0.586066	245.76
TR_iDCT_8x8_3	0.00782864	17.671
TR_DST_4x4_3	0.00501683	41.778
DIST_HAD_4x4	0.00804226	142.8
TR_iDCT_4x4_3	0.00601014	42.462
TR_iDST_4x4_3	0.0012266	7.513
TR_iDCT_8x8_0	0.00429047	10.412
TR_iDCT_4x4_1	0.00178518	12.698
DIST_SAD_16x4	0.0409213	547.384
INTERPOL_HALF_16x4	0.00881709	4.24
INTERPOL_QUARTER_16x4	0.0148384	4.24
DIST_SAD_16x12	0.0154543	179.584
DIST_SAD_16x12sub	0.0177397	171.435
INTERPOL_HALF_16x12	0.0176078	4.24
INTERPOL_QUARTER_16x12	0.0345821	4.24
DIST_SAD_4x16	0.00702256	158.54
DIST_SAD_4x16sub	0.0182519	301.301
INTERPOL_HALF_4x16	0.00975185	3.744
INTERPOL_QUARTER_4x16	0.0192786	3.744
DIST_SAD_12x16	0.0140323	158.576
DIST_SAD_12x16sub	0.0163962	150.895
INTERPOL_HALF_12x16	0.0163312	3.744
INTERPOL_QUARTER_12x16	0.0326523	3.744
DIST_SAD_32x8	0.076245	385.797
INTERPOL_HALF_32x8	0.0133049	2.576
INTERPOL_QUARTER_32x8	0.0252918	2.576
DIST_SAD_32x24	0.0286195	109.228
DIST_SAD_32x24sub	0.0410039	142.004
INTERPOL_HALF_32x24	0.0322937	2.576
INTERPOL_QUARTER_32x24	0.0676217	2.576
DIST_SAD_8x32	0.0129754	113.941
DIST_SAD_8x32sub	0.0441089	330.825
INTERPOL_HALF_8x32	0.0165966	2.688
INTERPOL_QUARTER_8x32	0.0345444	2.688
DIST_SAD_24x32	0.0293593	114.024
DIST_SAD_24x32sub	0.037938	128.289
INTERPOL_HALF_24x32	0.0345759	2.688
INTERPOL_QUARTER_24x32	0.0731547	2.688

